texte,auteur,handle,date,datetime,url,likes,retweets,nb_mots
"Même si elle est libre, Valérie Bacot n'aurait pas dû recevoir cette peine mais bel et bien l'acquittement.","SᥱᥙꙆHყo @SeulHyoADK·Jun 25, 2021",@SeulHyoADK,2021-06-25,2021-06-25T18:33:49.000Z,https://x.com/SeulHyoADK/status/1408493652423368706,1,0,18
"Suggérer une condamnation de Valérie Bacot alors que Alexandra Lange à été acquittée relève d'une profonde injustice.
Ce réquisitoire ne devrait même pas exister !","Søphie صوفيا@sophiebrichory·Jun 25, 2021",@sophiebrichory,2021-06-25,2021-06-25T09:10:53.000Z,https://x.com/sophiebrichory/status/1408351982595756034,0,0,25
"Valérie Bacot condamnée à quatre ans de prison, mais libre 

https://
c.leprogres.fr/faits-divers-j
ustice/2021/06/25/valerie-bacot-s-effondre-au-sol-a-l-annonce-des-requisitions-de-l-avocat-general
…",Le Progrès,@Le_Progres,2021-06-25,2021-06-25T18:34:40.000Z,https://x.com/Le_Progres/status/1408493865145978884,10,7,14
"Condamnée pour avoir tué son mari violent Valérie Bacot ressort libre : ""Je ne suis pas soulagée, mais vidée"" 
https://
leprogres.fr/faits-divers-j
ustice/2021/06/25/valerie-bacot-condamnee-mais-libre-je-ne-suis-pas-soulagee-mais-videe?utm_medium=Social&utm_source=Twitter#Echobox=1624685389-1
…",Le Progrès,@Le_Progres,2021-06-26,2021-06-26T05:29:51.000Z,https://x.com/Le_Progres/status/1408658745505243143,13,1,23
"Valérie Bacot reconnue coupable et condamné à 4 ans de prison dont 3 avec sursis, ressort libre du procès 
https://
midilibre.fr/2021/06/25/val
erie-bacot-reconnue-coupable-et-condamne-a-4-ans-de-prison-dont-3-avec-sursis-ressort-libre-du-proces-9631433.php
…",Midi Libre,@Midilibre,2021-06-25,2021-06-25T19:11:45.000Z,https://x.com/Midilibre/status/1408503198164340737,23,7,23
"Valérie Bacot est libre, après sa condamnation à 4 ans de prison dont 3 avec sursis 
https://
nouvelobs.com/justice/202106
25.OBS45784/valerie-bacot-est-libre-apres-avoir-ete-condamnee-a-4-ans-de-prison-dont-3-avec-sursis.html?utm_campaign=Lehuit&utm_medium=Social&utm_source=Twitter
…",Le Nouvel Obs,@Le_NouvelObs,2021-06-25,2021-06-25T19:00:41.000Z,https://x.com/Le_NouvelObs/status/1408500413540847617,14,3,20
"Condamnée à quatre ans de prison, Valérie Bacot ne retournera pas en prison
 
https://
l.leparisien.fr/nNJp",Le Parisien | faits divers,@leparisien_fdiv,2021-06-25,2021-06-25T18:40:16.000Z,https://x.com/leparisien_fdiv/status/1408495274826293248,3,3,15
"Procès de Valérie Bacot : 5 ans de prison requis, dont 4 avec sursis, contre cette femme qui a tué son mari violent et proxénète e après plus de 24 ans de viols, violences et de prostitution contrainte. 
https://
francetvinfo.fr/faits-divers/j
ustice-proces/proces-de-valerie-bacot-cinq-ans-de-prison-requis-dont-quatre-avec-sursis-contre-cette-femme-qui-a-tue-son-mari-violent-et-proxenete_4677797.html#xtor=CS2-765-[twitter]-
… via 
@franceinfo",Louise de Lannoy,@LoudL,2021-06-25,2021-06-25T10:11:20.000Z,https://x.com/LoudL/status/1408367198591148037,9,6,44
"Valérie Bacot, condamnée à 3 ans de prison avec sursis pour avoir tué son mari violent et proxénète, ressort libre du tribunal

https://
francebleu.fr/infos/faits-di
vers-justice/valerie-bacot-condamnee-a-3-ans-de-prison-avec-sursis-pour-avoir-tue-son-mari-proxenete-ressort-1624646394
…",ICI,@ici_officiel,2021-06-25,2021-06-25T18:46:42.000Z,https://x.com/ici_officiel/status/1408496893047541760,17,7,26
Valérie Bacot condamnée mais libre: que dit ce verdict sur le jugement des femmes victimes de violences conjugales ?,BFM,@BFMTV,2021-06-26,2021-06-26T11:12:40.000Z,https://x.com/BFMTV/status/1408745021038383106,48,10,19
"France: Valérie Bacot, condamnée à 4 ans de prison dont 3 avec sursis, ressort libre du tribunal 
https://
lesoir.be/380714/article
/2021-06-25/france-valerie-bacot-condamnee-4-ans-de-prison-dont-3-avec-sursis-ressort-libre
…",Le Soir,@lesoir,2021-06-25,2021-06-25T18:52:06.000Z,https://x.com/lesoir/status/1408498250198536195,17,4,21
"Procès de Valérie Bacot : cinq ans de prison requis, dont quatre avec sursis, contre cette femme qui a tué son mari violent et proxénète


https://
francetvinfo.fr/faits-divers/j
ustice-proces/proces-de-valerie-bacot-cinq-ans-de-prison-requis-dont-quatre-avec-sursis-contre-cette-femme-qui-a-tue-son-mari-violent-et-proxenete_4677797.html
…",franceinfo,@franceinfo,2021-06-25,2021-06-25T08:41:07.000Z,https://x.com/franceinfo/status/1408344491455623169,59,45,29
"Valérie Bacot condamnée, Valérie Bacot libérée : « Je ne pense qu’à une chose, mes enfants, mon travail. Surmonter un peu tout ça, pour être comme vous tous »

https://
c.bienpublic.com/faits-divers-j
ustice/2021/06/25/valerie-bacot-condamnee-valerie-bacot-liberee
…",Le Bien Public,@Lebienpublic,2021-06-26,2021-06-26T05:51:04.000Z,https://x.com/Lebienpublic/status/1408664085630234625,10,1,33
"June 26, 2021 at 05:24PM #faitsdivers Valérie Bacot reconnue coupable et condamnée, mais libre : Condamnée, mais libre. Valérie Bacot a écopé d'une peine de quatre ans de prison, dont trois avec sursis pour le meurtre de son mari qui l'a violée et pr… 
https://
francetvinfo.fr/economie/emplo
i/metiers/droit-et-justice/valerie-bacot-reconnue-coupable-et-condamnee-mais-libre_4679187.html#xtor=RSS-3-[faitsdivers
…]",YvelinesActus,@YvelinesActus,2021-06-27,2021-06-27T07:06:47.000Z,https://x.com/YvelinesActus/status/1409045530584489985,0,0,48
"Valérie Bacot, condamnée à 4 ans de prison dont 3 avec sursis, ressort libre du tribunal #AFP",Agence France-Presse,@afpfr,2021-06-25,2021-06-25T18:34:55.000Z,https://x.com/afpfr/status/1408493927494258689,0,0,17
"Valérie Bacot, qui avait tué son mari qui la battait et la forçait à se prostituer en 2016, ne retournera pas en prison : elle a été condamnée le 25 juin à une peine de 4 ans de prison, dont un ferme, qu’elle a déjà purgé en détention provisoire.",AJ+ français,@ajplusfrancais,2021-06-27,2021-06-27T10:13:44.000Z,https://x.com/ajplusfrancais/status/1409092575189950464,205,64,49
"Condamnée à 4 ans de prison dont 3 avec sursis, Valérie #Bacot va sortir libre de son procès 
https://
bit.ly/3h7RtbL",LCI,@LCI,2021-06-25,2021-06-25T18:32:09.000Z,https://x.com/LCI/status/1408493230736527366,116,63,20
"Le ministère public a requis cinq ans de prison, dont quatre avec sursis, à l'encontre de Valérie Bacot pour l'assassinat de son mari violent et proxénète, ce qui la ferait sortir libre du tribunal considérant l'année qu'elle a déjà effectuée en détention provisoire #AFP",Agence France-Presse,@afpfr,2021-06-25,2021-06-25T08:45:00.000Z,https://x.com/afpfr/status/1408345468938108928,188,57,44
"Jugée pour avoir tué son mari violent, Valérie Bacot condamnée à quatre ans de prison, mais libre

 
https://
republicain-lorrain.fr/faits-divers-j
ustice/2021/06/25/valerie-bacot-s-effondre-au-sol-a-l-annonce-des-requisitions-de-l-avocat-general
…",Le Républicain Lorrain,@lerepu,2021-06-25,2021-06-25T18:31:28.000Z,https://x.com/lerepu/status/1408493061118779394,5,1,21
"Valérie Bacot condamnée à 4 ans de prison dont 3 avec sursis, elle ne retournera pas en prison 
https://
bfmtv.com/police-justice
/proces/valerie-bacot-condamnee-a-4-ans-de-prison-dont-3-avec-sursis-elle-ne-retournera-pas-en-prison_AD-202106250438.html
… via 
@BFMTV",Stéphane Larue,@larueofficiel,2021-06-25,2021-06-25T18:31:12.000Z,https://x.com/larueofficiel/status/1408492994152501248,3,1,24
Je reviendrai sur le détail des réquisitions mais l’avocat général explique que Valérie #Bacot ne doit pas retourner en prison. Il demande une peine de 5 ans de prison dont 4 avec sursis,Noémie Schulz,@noemieschulz,2021-06-25,2021-06-25T08:12:47.000Z,https://x.com/noemieschulz/status/1408337361788968960,111,52,33
"L’avocat général a requis cinq ans de prison, dont quatre avec sursis, contre Valérie Bacot, peine qui lui permettrait de ressortir libre. Valérie Bacot s'est effondrée à cette annonce. Les secours l'ont prise en charge. 
https://
lepoint.fr/societe/proces
-valerie-bacot-l-avocat-general-requiert-une-peine-sans-incarceration-25-06-2021-2432721_23.php?utm_medium=Social&utm_source=Twitter&Echobox=1624611643#xtor=CS1-32-%5BEchobox%5D
…",Le Point,@LePoint,2021-06-25,2021-06-25T09:00:43.000Z,https://x.com/LePoint/status/1408349425324498945,26,9,39
"Valérie Bacot condamnée à une peine symbolique : ""Justice a été rendue"", estime son avocate 
https://
eur1.fr/nAD3cag via 
@europe1",Curious George,@CuriousKd2000,2021-06-26,2021-06-26T07:18:26.000Z,https://x.com/CuriousKd2000/status/1408686071626571778,0,0,19
"Condamnée mais libre.... Si la justice avait condamné son beau père a une vraie peine alors qu'il la violait tous les jours lorsqu'elle était enfant, Valérie Bacot n'aurait pas eu à subir tous ces traumatisme.
La suite de mon billet ici 
https://
facebook.com/67452576633772
4/posts/1245892535867708/
…",Laurent Boyet,@assopapillons,2021-06-26,2021-06-26T07:05:43.000Z,https://x.com/assopapillons/status/1408682870655229958,71,30,45
"[À LA UNE À 21H] 
Valérie Bacot a été condamnée vendredi à une peine symbolique de quatre ans de prison, dont trois avec sursis, pour l'assassinat de son mari proxénète, ce qui lui permet de ressortir libre du tribunal, ayant déjà passé un an en détention provisoire #AFP 2/5",Agence France-Presse,@afpfr,2021-06-25,2021-06-25T19:01:30.000Z,https://x.com/afpfr/status/1408500619107782671,58,28,49
"Valérie #Bacot est ressortie libre après avoir été condamnée à une peine symbolique pour l’#assassinat de son mari #proxénète  
https://
paris-normandie.fr/id206706/artic
le/2021-06-25/victime-du-mari-proxenete-quelle-tue-valerie-bacot-ressort-libre-des-assises?utm_medium=Social&utm_source=Twitter#Echobox=1624691565-1
…",paris_normandie,@paris_normandie,2021-06-26,2021-06-26T07:28:37.000Z,https://x.com/paris_normandie/status/1408688636741230595,2,0,23
"ALERTE : Valérie #Bacot est condamnée à 4 ans de prison, dont 3 avec sursis, pour avoir tué son mari qui la maltraitrait. Elle est sortie libre du tribunal et ne sera pas incarcérée. (AFP)",Rise,@riselemedia,2021-06-25,2021-06-25T19:33:07.000Z,https://x.com/riselemedia/status/1408508571957051393,4,3,35
"L’avocat général Eric Jallet requiert 5 ans de prison dont 4 avec sursis (3 avec sursis probatoire), et injonction de soins #Bacot @CNEWS","Noémie Schulz@noemieschulz·Jun 25, 2021",@noemieschulz,2021-06-25,2021-06-25T08:51:26.000Z,https://x.com/noemieschulz/status/1408347090560950276,80,20,23
"Valérie Bacot condamnée à 4 ans de prison dont 3 avec sursis, elle ne retournera pas en prison - BFMTV https://news.google.com/__i/rss/rd/articles/CBMingFodHRwczovL3d3dy5iZm10di5jb20vcG9saWNlLWp1c3RpY2UvcHJvY2VzL3ZhbGVyaWUtYmFjb3QtY29uZGFtbmVlLWEtNC1hbnMtZGUtcHJpc29uLWRvbnQtMy1hdmVjLXN1cnNpcy1lbGxlLW5lLXJldG91cm5lcmEtcGFzLWVuLXByaXNvbl9BRC0yMDIxMDYyNTA0MzguaHRtbNIBogFodHRwczovL3d3dy5iZm10di5jb20vYW1wL3BvbGljZS1qdXN0aWNlL3Byb2Nlcy92YWxlcmllLWJhY290LWNvbmRhbW5lZS1hLTQtYW5zLWRlLXByaXNvbi1kb250LTMtYXZlYy1zdXJzaXMtZWxsZS1uZS1yZXRvdXJuZXJhLXBhcy1lbi1wcmlzb25fQUQtMjAyMTA2MjUwNDM4Lmh0bWw?oc=5&utm_source=dlvr.it&utm_medium=twitter…","Zicutake USA Comment@Zicutake·Jun 25, 2021",@Zicutake,2021-06-25,2021-06-25T19:40:40.000Z,https://x.com/Zicutake/status/1408510473444593666,0,0,21
"Après cinq jours de procès, Valérie Bacot a été condamnée à 4 ans de prison pour avoir tué son agresseur, violeur et proxénète. Un autre exemple honteux de la façon dont la justice patriarcale condamne les victimes du système qui n’a pas su protéger


https://
buff.ly/3h5by2r",Révolution Permanente,@RevPermanente,2021-06-26,2021-06-26T06:00:05.000Z,https://x.com/RevPermanente/status/1408666354085945345,19,19,46
"Valérie Bacot, condamnée à 3 ans de prison avec sursis pour avoir tué son mari proxénète, est libre via 
@francebleu
 
https://
francebleu.fr/infos/faits-di
vers-justice/valerie-bacot-condamnee-a-3-ans-de-prison-avec-sursis-pour-avoir-tue-son-mari-proxenete-ressort-1624646394
…",Curious George,@CuriousKd2000,2021-06-26,2021-06-26T13:03:04.000Z,https://x.com/CuriousKd2000/status/1408772804196110339,0,0,24
"Condamnée à 4 ans de prison dont 3 avec sursis, Valérie #Bacot ne retournera pas en prison !
#ValerieBacot",Olivier Jorba,@OlivierJorba,2021-06-25,2021-06-25T18:54:14.000Z,https://x.com/OlivierJorba/status/1408498788788998154,4,0,19
"Valérie bacot va ressortir libre ! 4 ans dont 3 avec sursis. Le Mouvement du Nid se félicite que les violences subies par la jeune femme et l'incapacité de la société à la protéger aient ainsi été reconnues.  
#valeriebacot #bacot 
@de_bacot",Mouvement du Nid,@MouvementduNid,2021-06-25,2021-06-25T18:36:09.000Z,https://x.com/MouvementduNid/status/1408494239789551620,52,16,41
"Valérie Bacot condamnée à 4 ans de prison dont 3 avec sursis, elle ne retournera pas en prison. La justice ""des femmes"" accorde un permis de tue, contre les hommes. 
https://
bfmtv.com/police-justice
/proces/valerie-bacot-condamnee-a-4-ans-de-prison-dont-3-avec-sursis-elle-ne-retournera-pas-en-prison_AD-202106250438.html
…",MILLAC MIKAEL,@MILLACMIKAEL1,2021-06-26,2021-06-26T05:40:03.000Z,https://x.com/MILLACMIKAEL1/status/1408661314852040706,0,0,34
"Valérie Bacot condamnée, Valérie Bacot libérée ....je trouve cela normal....qu'en pensent les féministes sans foi ni loi ? 
https://
bienpublic.com/faits-divers-j
ustice/2021/06/25/valerie-bacot-condamnee-valerie-bacot-liberee
…",Christian Coulon  ,@ch_coulon,2021-06-26,2021-06-26T05:20:55.000Z,https://x.com/ch_coulon/status/1408656498964717568,4,1,22
"Les vies fracassées de Valérie Bacot, condamnée pour l’assassinat de son mari mais sortie libre de son procès  
https://
lemonde.fr/societe/articl
e/2021/06/26/les-vies-fracassees-de-valerie-bacot-condamnee-pour-l-assassinat-de-son-mari-mais-sortie-libre-de-son-proces_6085769_3224.html#xtor=AL-32280270-%5Btwitter%5D-%5Bios%5D
…",Helene Bekmezian,@Bekouz,2021-06-26,2021-06-26T18:11:20.000Z,https://x.com/Bekouz/status/1408850381745143817,3,3,22
"5 ans de prison, dont 4 avec sursis requis contre #ValerieBacot, elle fait un malaise à l'écoute des réquisitions

 
https://
l.laprovence.com/1rx

#Justice",La Provence,@laprovence,2021-06-25,2021-06-25T11:56:02.000Z,https://x.com/laprovence/status/1408393544839024646,9,4,22
"24 ans de viols, de violences et de prostitution contrainte. 

Valérie Bacot condamnée pour le meurtre de son mari, mais libre 
https://
lepoint.fr/justice/proces
-valerie-bacot-l-avocat-general-requiert-une-peine-sans-incarceration-25-06-2021-2432721_2386.php#xtor=CS2-239
…",Jessica Taieb ,@jessicataieb,2021-06-26,2021-06-26T11:05:33.000Z,https://x.com/jessicataieb/status/1408743229617487872,12,4,25
"Valérie Bacot, ""très clairement une victime"" selon le ministère public, est ressortie libre, vendredi, de la cour d'assises de Saône-et-Loire, après avoir été condamnée à une peine symbolique pour l'assassinat de son mari proxénète.

https://
bit.ly/3ddcUXQ
#LN24",LN24,@LesNews24,2021-06-26,2021-06-26T04:30:00.000Z,https://x.com/LesNews24/status/1408643684887715840,3,2,37
"AFFAIRE BACOT : Condamnée à 4 ans de prison dont 3 avec sursis pour l'assassinat de son mari violent, qu'il l'avait forcé à se prostituer dès l'âge de 14 ans, Valérie #Bacot ne retournera pas en prison et ressort libre après son procès (Cour d'assises de Saône-et-Loire).",Infos Françaises,@InfosFrancaises,2021-06-25,2021-06-25T18:47:02.000Z,https://x.com/InfosFrancaises/status/1408496977403428867,0,0,47
"Valérie Bacot, condamnée à 4 ans de prison, dont 3 avec sursis, ne retournera pas en prison 
https://
ouest-france.fr/societe/justic
e/valerie-bacot-condamnee-a-quatre-ans-de-prison-dont-trois-avec-sursis-ne-retournera-pas-en-prison-e945e53a-d5e3-11eb-8505-6750ce5b83e2
… via 
@ouestfrance",Pierrick Baudais,@RickPier,2021-06-26,2021-06-26T09:39:24.000Z,https://x.com/RickPier/status/1408721548077408259,0,0,23
"Valérie Bacot a été déclarée coupable d'assassinat aux assises de Saône-et-Loire. Elle est condamnée à 4 ans de prison, dont trois ans avec sursis probatoire et obligation de soins pendant trois ans. Elle est libre.",jean-christophe galeazzi,@jcgaleazzi,2021-06-25,2021-06-25T18:30:08.000Z,https://x.com/jcgaleazzi/status/1408492723934466052,20,8,35
"HAJA JUSTIÇA!!! 

EN DIRECT - Condamnée à 4 ans de prison dont 3 avec sursis, Valérie Bacot va sortir libre de son procès : 
https://
lci.fr/justice-faits-
divers/en-direct-proces-valerie-bacot-condamnee-a-4-ans-de-prison-dont-3-avec-sursis-valerie-bacot-va-sortir-libre-de-son-proces-2189353.html?type=content&share=true
…",Eugénia ,@tugatripeira,2021-06-25,2021-06-25T18:37:30.000Z,https://x.com/tugatripeira/status/1408494579226189827,4,0,28
"#proces de Valérie Bacot : Condamnée à 4 ans de prison dont 3 avec sursis, la mère de #famille ressort libre du # #tribunal #ValerieBacot . Elle peut maintenant vivre une autre vie et retrouver ses enfants  
https://
20minutes.fr/justice/307098
3-20210625-proces-valerie-bacot-condamnee-4-ans-prison-dont-3-sursis-mere-famille-ressort-libre-tribunal
…",Emmanuel Portanéry,@EPortanery,2021-06-26,2021-06-26T09:02:37.000Z,https://x.com/EPortanery/status/1408712292775178243,1,0,41
"Ce vendredi, à l’issue d’une semaine de procès, la quadragénaire a été condamnée à quatre ans de prison, dont trois assortis d’un sursis probatoire. Une peine qui fera date.  
https://
liberation.fr/societe/police
-justice/jugee-pour-lassassinat-de-son-mari-violent-valerie-bacot-ressort-libre-20210625_LGD4YCKXVNHZ5NHFAHEXYYO6T4/
…",Alex Schwartzbrod,@ASchwartzbrod,2021-06-25,2021-06-25T20:11:43.000Z,https://x.com/ASchwartzbrod/status/1408518286493499396,1,0,33
"""Victime"" du mari proxénète qu'elle a tué, Valérie #Bacot ressort libre des assises
La mère de 4 enfants, âgée de 40 ans, a été condamnée à 4 ans de prison, dont 3 avec sursis, ce qui lui a permis de ne pas être réincarcérée à la sortie du tribunal

@afpfr


https://
bit.ly/367VgB7",ePresse par Cafeyn,@ePressefr,2021-06-26,2021-06-26T09:39:23.000Z,https://x.com/ePressefr/status/1408721545028063232,5,0,52
"Ce soir, c'est la dernière ligne droite pour les élections dép/rég. Alors avec mes camarades du CN de l'
@UEC_org
, nous nous joignons aux centaines de personnes qui marchent en soutien de Valérie Bacot, condamnée pour d'être défendue contre son violeur, bourreau et proxénète.",Anaïs Fley,@anaisfley,2021-06-25,2021-06-25T17:47:14.000Z,https://x.com/anaisfley/status/1408481929318572037,24,11,45
"Des réquisitions justes et équilibrées qui se traduisent de la façon suivante : On ne peut pas ne pas condamner l’auteur d’un meurtre, toutefois on requiert une peine qui pourra être aménagée et évitera la prison à Mme Bacot. C’est aussi ça la justice.",Délégué lata,@DelegueLata,2021-06-25,2021-06-25T08:50:57.000Z,https://x.com/DelegueLata/status/1408346968099901443,240,51,44
"Procès de Valérie Bacot : l'avocat général a requis cinq ans de prison, dont quatre avec sursis et ne réclame pas d'incarcération 
https://
lejsl.com/faits-divers-j
ustice/2021/06/25/faits-divers-justice-2021-06-25?utm_content=LeProgres&utm_medium=SMO&utm_campaign=Echobox&utm_source=Twitter#Echobox=1624609731-1
…",Le Journal de Saône-et-Loire,@lejsl,2021-06-25,2021-06-25T08:36:00.000Z,https://x.com/lejsl/status/1408343205364514818,3,3,26
"(Le 
http://
monde.fr): « Elle est non coupable » : au procès de Valérie Bacot, ses enfants prennent sa défense : Devant les assises de Saône-et-Loire, Kevin, Karline et Dylan Polette ont accusé mardi la gendarmerie de n’avoir « rien.. 
https://
titrespresse.com/25038912102/el
le-est-non-coupable-rien-fait
…",Titrespresse.com,@titrespresse,2021-06-23,2021-06-23T01:05:10.000Z,https://x.com/titrespresse/status/1407504971822682113,1,0,44
"Valérie Bacot : Retour sur un procès historique en images et en citations #valeriebacat  #valeriebacotlibre  #justice  #saoneetloire #chalon   
https://
lejsl.com/faits-divers-j
ustice/2021/06/27/valerie-bacot-un-proces-historique?utm_campaign=Echobox&utm_content=LeProgres&utm_medium=SMO&utm_source=Twitter#Echobox=1624774826-3
…",Le Journal de Saône-et-Loire,@lejsl,2021-06-27,2021-06-27T06:24:52.000Z,https://x.com/lejsl/status/1409034979728887810,0,0,22
"Assises de Saône-et-Loire. ""C'est le procès de Valérie Bacot, pas le procès d'autres personnes, de la société, de la justice, de la mère..."" #DauphineLibere https://ledauphine.com/faits-divers-justice/2021/06/25/c-est-le-proces-de-valerie-bacot-pas-le-proces-d-autres-personnes-de-la-societe-de-la-justice-de-la-mere?utm_term=Autofeed&Echobox=1624610660#…","Le Dauphiné Libéré@ledauphine·Jun 25, 2021",@ledauphine,2021-06-25,2021-06-25T08:44:49.000Z,https://x.com/ledauphine/status/1408345424109391873,1,0,25
"Valérie Bacot, 40 ans, comparaît à compter de ce lundi devant les assises de Saône-et-Loire pour avoir tué son ex-beau-père, qui l’a violée dès l’âge de 12 ans avant de devenir à la fois son mari et son proxénète 

via 20 Minutes 
https://
fr.h24.news/Yn7",H24 News France,@_H24news,2021-06-21,2021-06-21T07:25:39.000Z,https://x.com/_H24news/status/1406875948922945540,0,0,44
"(Le 
http://
monde.fr): Au procès de #Valérie #Bacot, le déni d’une mère et le calvaire des frères et sœurs du « monstre » Polette : L’accusée comparaît devant la cour d’assises de Saône-et-Loire pour l’assassinat de son mari, Daniel.. 
https://
titrespresse.com/25220372102/mo
nstre-valerie-bacot-polettel-daniel-saone-et-loire-proces-calvaire-freres
…",Titrespresse.com,@titrespresse,2021-06-24,2021-06-24T00:32:59.000Z,https://x.com/titrespresse/status/1407859260218806277,0,0,43
"La mère de Valérie Bacot prétend qu’une relation “amoureuse” existait entre sa fille et son bourreau: La mère de Valérie Bacot, jugée pour avoir assassiné son mari violent et proxénète, a assuré mercredi devant les assises de Saône-et-Loire qu'une… 
http://
dlvr.it/S2JPwJ",7sur7,@7sur7,2021-06-23,2021-06-23T14:39:32.000Z,https://x.com/7sur7/status/1407709916920352768,0,0,41
"Valérie Bacot, 40 ans, passera devant la cour d’assises de Saône-et-Loire à partir de ce lundi 21 juin, pour avoir tué son mari qui l’a violée enfant et martyrisée par la suite 

via Ouest France
#Justice #ActualiteEnContinu 
https://
fr.h24.news/zAx",H24 News France,@_H24news,2021-06-21,2021-06-21T06:52:12.000Z,https://x.com/_H24news/status/1406867532120834051,0,0,39
"Woman's bestselling book admits she killed abusive husband The murder trial of a woman who killed her abusive husband got underway in the French city of Chalon-sur-Saône. In her bestselling book, Valerie Bacot, admits to shooting Daniel Po... 
http://
twib.in/l/RLj7KyrxpnLe #Video #USRC",Top U.S. & World News,@USRealityCheck,2021-06-23,2021-06-23T00:06:43.000Z,https://x.com/USRealityCheck/status/1407490263271018497,0,0,42
"#Justice
#ValerieBacot, jugée pour avoir tuée son mari violent, ressort libre de la cour d'assises de Saône-et-Loire


https://
lamontagne.fr/paris-75000/ac
tualites/valerie-bacot-jugee-pour-avoir-tuee-son-mari-violent-ressort-libre-de-la-cour-d-assises-de-saone-et-loire_13974218/
…",La Montagne,@lamontagne_fr,2021-06-25,2021-06-25T19:11:23.000Z,https://x.com/lamontagne_fr/status/1408503105063424001,26,1,21
"June 26, 2021 at 10:30PM #faitsdivers Violences faites aux femmes : Valérie Bacot ne retournera pas en prison : Le procès de Valérie Bacot, 40 ans, se tenait vendredi 25 juin à la cour d'assises de Saône-et-Loire. Elle a été reconnue coupable d'avoir… 
https://
francetvinfo.fr/faits-divers/j
ustice-proces/proces-de-valerie-bacot/violences-faites-aux-femmes-valerie-bacot-ne-retournera-pas-en-prison_4679409.html#xtor=RSS-3-[faitsdivers
…]",YvelinesActus,@YvelinesActus,2021-06-27,2021-06-27T07:06:49.000Z,https://x.com/YvelinesActus/status/1409045537278550017,0,0,47
"DIRECT. Valérie Bacot : ""je n'en pouvais plus"", témoigne la femme battue qui a tué son mari à son procès #bourgogne #femmes #violences #conjugales 
https://
france3-regions.francetvinfo.fr/bourgogne-fran
che-comte/saone-et-loire/chalon-sur-saone/direct-valerie-bacot-femme-battue-qui-a-tue-son-mari-le-proces-commence-aux-assises-de-saone-et-loire-2142121.html
…",France 3 Franche-Comté,@F3FrancheComte,2021-06-21,2021-06-21T10:36:28.000Z,https://x.com/F3FrancheComte/status/1406923969203146755,0,0,28
"DIRECT. Valérie Bacot : le profil psychologique de la femme qui a tué son mari étudié lors du procès #jour4 #justice 
https://
france3-regions.francetvinfo.fr/bourgogne-fran
che-comte/saone-et-loire/chalon-sur-saone/direct-valerie-bacot-le-profil-psychologique-de-la-femme-qui-a-tue-son-mari-etudie-lors-du-proces-2150923.html
…",France 3 Franche-Comté,@F3FrancheComte,2021-06-24,2021-06-24T07:49:59.000Z,https://x.com/F3FrancheComte/status/1407969234982952962,0,0,25
"DIRECT. Valérie Bacot : ""tout le monde avait peur de notre père"", décrit l'un des enfants de celle qui a tué son mari #bourgogne 
https://
france3-regions.francetvinfo.fr/bourgogne-fran
che-comte/saone-et-loire/chalon-sur-saone/direct-valerie-bacot-elle-est-non-coupable-clame-l-un-des-enfants-de-la-femme-qui-a-tue-son-mari-violent-2147332.html
…",France 3 Franche-Comté,@F3FrancheComte,2021-06-22,2021-06-22T10:09:54.000Z,https://x.com/F3FrancheComte/status/1407279670320451584,0,0,28
"Procès : l'accusation demande ""la clémence"" pour Valérie Bacot, qui a tué son mari proxénète 


https://
francebleu.fr/infos/faits-di
vers-justice/devant-les-assises-de-saone-et-loire-l-accusation-demande-la-clemence-pour-valerie-bacot-1624613342
…",ICI Bourgogne,@ici_bourgogne,2021-06-25,2021-06-25T09:52:26.000Z,https://x.com/ici_bourgogne/status/1408362441596080135,1,2,19
"Saône-et-Loire. Ouverture du procès de Valérie Bacot, une femme devenue symbole #DauphineLibere 
https://
ledauphine.com/faits-divers-j
ustice/2021/06/21/ouverture-du-proces-de-valerie-bacot-une-femme-devenue-symbole?utm_term=Autofeed&Echobox=1624250951#
…",Le Dauphiné Libéré,@ledauphine,2021-06-21,2021-06-21T04:50:35.000Z,https://x.com/ledauphine/status/1406836926938763265,0,1,16
"June 24, 2021 at 08:43PM #faitsdivers Procès de Valérie Bacot : l'avocate des parties civiles réclame une condamnation pour l'exemple : Le temps des plaidoiries et des réquisitoires s'est ouvert au procès de Valérie Bacot ce jeudi 24 juin. Face à la … 
https://
france3-regions.francetvinfo.fr/bourgogne-fran
che-comte/saone-et-loire/chalon-sur-saone/valerie-bacot-il-est-indispensable-que-la-loi-passe-autour-de-ce-crime-plaide-l-avocate-des-parties-civiles-2152363.html#xtor=RSS-3-[faitsdivers
…]",YvelinesActus,@YvelinesActus,2021-06-25,2021-06-25T07:06:28.000Z,https://x.com/YvelinesActus/status/1408320673035042816,0,0,47
"En direct / Chalon-sur-Saône | Procès Bacot : « Valérie disait ""je lui en veux pas, faut pas qu'il aille en prison"" » - Le JSL

https://
lejsl.com/faits-divers-j
ustice/2021/06/23/suivez-le-proces-de-valerie-bacot
…
#nouvelles ..",Nouvelles du monde,@nouvelles2025,2021-06-23,2021-06-23T09:36:08.000Z,https://x.com/nouvelles2025/status/1407633563076415490,0,0,32
