url,title,author,date,sitename,query_trigger,word_count,scraped_at
https://www.lejsl.com/faits-divers-justice/2021/06/22/proces-de-valerie-bacot-suivez-en-direct-la-deuxieme-journee-d-audience,"Justice / Chalon-sur-Saône. Procès de Valérie Bacot : ""Face à vos versions, la cour est perdue""",Le Journal de Saône et Loire,2021-06-22,,Valérie Bacot procès,4999,2026-05-28T14:19:39.765484
https://www.sudouest.fr/france/proces-de-valerie-bacot-cinq-ans-de-prison-requis-pour-le-meurtre-de-son-mari-l-accusee-fait-un-malaise-3911674.php,Procès de Valérie Bacot : cinq ans de prison requis pour l’assassinat de son mari mais pas de retour en prison,Sudouest Fr Avec Afp,2021-06-25,,Valérie Bacot procès,790,2026-05-28T14:19:42.488971
https://www.elle.fr/Societe/News/Proces-Valerie-Bacot-jour-1-Je-voulais-aider-a-le-tuer-3933266,"Procès Valérie Bacot, jour 1 : « Elle s’est sauvée la vie » - Elle",Catherine Robin,2021-06-22,,Valérie Bacot procès,165,2026-05-28T14:19:48.971564
https://www.franceinfo.fr/societe/harcelement-sexuel/valerie-bacot-liberee-c-est-un-verdict-qui-est-juste-selon-l-association-lawyers-for-women_4678729.html,"Valérie Bacot libérée : ""C'est un verdict qui est juste"", selon l'association Lawyers For Women",Franceinfo,2021-06-25,,Valérie Bacot procès,1276,2026-05-28T14:19:59.767109
https://www.femmeactuelle.fr/actu/news-actu/valerie-bacot-persuadee-daller-en-prison-pour-des-annees-elle-avait-tout-organise-2122714,"Valérie Bacot : persuadée d'aller en prison pour des années, elle avait tout organisé",Amandine Blanc,2021-11-07,,Valérie Bacot procès,373,2026-05-28T14:20:03.349847
https://www.elle.fr/Societe/News/Proces-Valerie-Bacot-jour-4-L-emprise-ne-s-arrete-jamais-3933861,"Procès Valérie Bacot, jour 4 : « L’emprise ne s’arrête jamais » - Elle",Catherine Robin,2021-06-25,,Valérie Bacot procès,154,2026-05-28T14:20:09.905685
https://www.lejsl.com/faits-divers-justice/2021/06/23/suivez-le-proces-de-valerie-bacot,Justice / Chalon-sur-Saône. Procès de Valérie Bacot : l'effroyable témoignage de la soeur de Daniel,Jim GASSMANN,2021-06-23,,Valérie Bacot procès,6010,2026-05-28T14:20:18.257885
"https://www.magicmaman.com/valerie-bacot-le-proces-de-cette-maman-qui-a-tue-son-mari-est-ouvert,3680924.asp",Valérie Bacot : le procès de cette maman qui a tué son mari s'est ouvert,Mélodie Capronnier,2021-06-22,,Valérie Bacot procès,616,2026-05-28T14:20:21.817765
https://www.tf1info.fr/societe/valerie-bacot-bientot-jugee-pour-le-meurtre-de-son-mari-violent-une-petition-reclame-sa-liberte-2176081.html,Valérie Bacot bientôt jugée pour le meurtre de son mari violent : une pétition réclame sa liberté | TF1 Info,La rédaction de TF,2021-01-20,,Valérie Bacot procès,568,2026-05-28T14:20:24.287160
https://actu.fr/societe/l-accusation-demande-la-clemence-pour-valerie-bacot-victime-du-mari-qu-elle-a-fini-par-tuer_42960763.html,"Violences conjugales : Valérie Bacot condamnée à quatre ans de prison, mais libérée",Rédaction Actu,2021-06-25,,Valérie Bacot violence conjugale,846,2026-05-28T14:20:28.840533
https://www.rtl.fr/actu/justice-faits-divers/jaqueline-sauvage-alexandra-lange-valerie-bacot-ces-femmes-jugees-pour-avoir-tue-leur-mari-violent-7900341830,"Jaqueline Sauvage, Alexandra Lange, Valérie Bacot… Ces femmes jugées pour avoir tué leur mari violent",Jeanne Rouxel; AFP,2024-01-16,,Valérie Bacot violence conjugale,735,2026-05-28T14:20:31.240563
https://www.20minutes.fr/justice/3064991-20210621-violences-conjugales-valerie-bacot-femme-battue-jugee-assassinat-mari-violent,"Valérie Bacot, une femme battue jugée pour l’assassinat de son mari violent",Thibaut Chevillard,2021-06-21,,Valérie Bacot violence conjugale,1215,2026-05-28T14:20:35.449097
https://www.franceinfo.fr/faits-divers/justice-proces/proces-de-valerie-bacot/violences-conjugales-valerie-bacot-raconte-son-calvaire_4904541.html,Violences conjugales : Valérie Bacot raconte son calvaire,France 3,2022-01-04,,Valérie Bacot violence conjugale,530,2026-05-28T14:20:41.032696
https://www.humanite.fr/societe/violences-conjugales/proces-de-valerie-bacot-la-victime-condamnee-a-une-peine-symbolique-712484,Procès de Valérie Bacot : la « victime » condamnée à une peine symbolique - L'Humanité,Kareen Janselme,2021-06-26,,Valérie Bacot violence conjugale,132,2026-05-28T14:20:48.872087
https://www.politis.fr/articles/2021/07/affaire-bacot-violences-conjugales-ou-inceste-43411/,Affaire Bacot : violences conjugales ou inceste ?,Equipe B Corson,2021-07-14,,Valérie Bacot violence conjugale,1664,2026-05-28T14:20:53.690205
https://www.lejsl.com/faits-divers-justice/2021/06/19/valerie-bacot-la-femme-battue-qui-ne-se-tait-plus,"Justice. Violences conjugales : Valérie Bacot, la femme battue qui ne se tait plus",Jim GASSMANN,2021-06-19,,Valérie Bacot violence conjugale,230,2026-05-28T14:20:58.670456
https://www.humanite.fr/societe/valerie-bacot/valerie-bacot-libre-ce-verdict-constitue-un-pas-de-geant-explique-son-avocate-712501,"Valérie Bacot libre : ce verdict constitue «un pas de géant», explique son avocate - L'Humanité",Kareen Janselme,2021-06-27,,Valérie Bacot violence conjugale,172,2026-05-28T14:21:01.417334
https://france3-regions.franceinfo.fr/bourgogne-franche-comte/saone-et-loire/chalon-sur-saone/femmes-battues-avant-de-tuer-leurs-maris-valerie-bacot-la-nouvelle-jacqueline-sauvage-2123770.html,Valérie Bacot et Jacqueline Sauvage : quels points communs entre ces deux femmes battues qui ont tué leurs maris ?,Gaël Simon,2021-06-17,,Valérie Bacot violence conjugale,977,2026-05-28T14:21:07.489970
https://www.lavie.fr/ma-vie/culture/sylvie-testud-si-un-homme-etait-viole-toutes-les-neuf-minutes-le-probleme-serait-regle-plus-rapidement-85501.php,"Sylvie Testud : « Si un homme était violé toutes les neuf minutes, le problème serait réglé plus rapidement »",Corine Chabaud,2022-11-29,,Valérie Bacot violence conjugale,279,2026-05-28T14:21:14.636653
https://www.femmeactuelle.fr/actu/news-actu/valerie-bacot-son-action-contre-letat-pour-negligence-a-ete-deboutee-2144435,Valérie Bacot : son action contre l’Etat pour négligence a été déboutée,Faustine Renaud,2022-11-09,,Valérie Bacot violence conjugale,376,2026-05-28T14:21:16.950745
https://www.midilibre.fr/2021/05/10/linterview-bouleversante-de-valerie-bacot-violee-et-battue-qui-a-fini-par-tuer-son-mari-9536919.php,"L'interview bouleversante de Valérie Bacot, violée et battue, qui a fini par tuer son mari",Midi Libre avec NewsGene,2021-05-10,,Valérie Bacot violence conjugale,520,2026-05-28T14:21:20.644615
https://www.femmeactuelle.fr/actu/news-actu/proces-valerie-bacot-sa-mere-admet-avoir-vu-que-son-compagnon-se-rapprochait-de-sa-fille-2115245,Procès Valérie Bacot : sa mère admet avoir vu que son compagnon “se rapprochait” de sa fille,,2021-06-23,,Valérie Bacot violence conjugale,362,2026-05-28T14:21:22.917752
https://www.lexpress.fr/societe/justice/elle-a-tue-son-mari-qui-la-violait-valerie-bacot-la-nouvelle-jacqueline-sauvage_2143217.html,"Elle a tué son mari qui la violait : Valérie Bacot, la ""nouvelle Jacqueline Sauvage"" ?",O P-V Publié le,2021-01-21,,Valérie Bacot violence conjugale,145,2026-05-28T14:21:27.276366
https://www.sudouest.fr/justice/les-avocates-de-valerie-bacot-assignent-l-etat-pour-faute-lourde-3887296.php,Les avocates de Valérie Bacot assignent l’État pour « faute lourde »,SudOuest fr avec AFP,2021-06-23,,Valérie Bacot violence conjugale,343,2026-05-28T14:21:29.667202
"https://www.marieclaire.fr/violences-conjugales-rejet-du-recours-contre-l-etat-de-valerie-bacot-pour-negligence-des-signalements-contre-son-epoux,1436899.asp","Violences conjugales : le recours de Valérie Bacot contre l’État, qu'elle accuse de ne pas l'avoir protégée, a été rejeté",Juliette Hochberg,2022-11-10,,Valérie Bacot violence conjugale,538,2026-05-28T14:21:36.596604
https://www.femmeactuelle.fr/actu/news-actu/5-ans-de-prison-requis-pour-valerie-bacot-elle-fait-un-malaise-au-moment-du-verdict-2115346,5 ans de prison requis pour Valérie Bacot : l'accusée fait un malaise en pleine audience,Stacie Arena,2021-06-25,,Valérie Bacot violence conjugale,389,2026-05-28T14:21:38.882387
"https://www.marieclaire.fr/valerie-bacot-tout-le-monde-savait,1377247.asp","Le jour où Valérie Bacot, frappée, violée et prostituée pendant 24 ans, a tué son mari",Pauline Weiss,2021-06-21,,Valérie Bacot violence conjugale,3352,2026-05-28T14:21:41.785998
"https://www.marieclaire.fr/un-jour-il-m-aurait-tuee-valerie-bacot-temoigne-avant-son-proces-pour-le-meurtre-de-son-mari-violent,1375473.asp","""Un jour, il m’aurait tuée"" : Valérie Bacot témoigne avant son procès pour le meurtre de son mari violent",Pauline Weiss,2021-05-10,,Valérie Bacot violence conjugale,987,2026-05-28T14:21:43.952521
https://www.elle.fr/Societe/News/Devant-le-Senat-Valerie-Bacot-raconte-le-syndrome-de-la-femme-battue-3970546,"Devant le Sénat, Valérie Bacot raconte « le syndrome de la femme battue » - Elle",Lydia Menez,2021-11-05,,Valérie Bacot violence conjugale,387,2026-05-28T14:21:47.631389
https://www.humanite.fr/societe/violences-faites-aux-femmes/nathalie-tomasini-le-code-penal-reste-inadapte-a-la-situation-des-violences-conjugales,Nathalie Tomasini : « Le code pénal reste inadapté à la situation des violences conjugales » - L'Humanité,Kareen Janselme,2022-07-30,,Valérie Bacot violence conjugale,318,2026-05-28T14:21:50.289405
"https://www.marieclaire.fr/la-mere-de-valerie-bacot-porte-plainte-contre-sa-fille-et-son-editeur-pour-diffamation,1378430.asp",La mère de Valérie Bacot porte plainte contre sa fille et son éditeur pour diffamation,Pauline Weiss,2021-07-16,,Valérie Bacot violence conjugale,444,2026-05-28T14:21:55.459254
"https://www.marieclaire.fr/les-avocates-de-valerie-bacot-jugee-pour-le-meurtre-de-son-mari-violent-assignent-l-etat-en-justice,1377520.asp","Les avocates de Valérie Bacot, jugée pour le meurtre de son mari violent, assignent l'État en justice",Pauline Weiss,2021-06-24,,Valérie Bacot violence conjugale,943,2026-05-28T14:21:57.966202
https://www.huffingtonpost.fr/politique/video/au-senat-valerie-bacot-explique-le-syndrome-de-la-femme-battue_188641.html,"Au Sénat, le témoignage bouleversant de Valérie Bacot sur le ""syndrome de la femme battue""",Lucie Hennequin,2021-11-04,,Valérie Bacot violence conjugale,291,2026-05-28T14:22:05.548929
https://www.laprovence.com/article/culture-loisirs/12373788540137/marseille-sylvie-testud-seleve-contre-les-violences-conjugales,Marseille : Sylvie Testud s'élève contre les violences conjugales,Marie-Ève BARBIER,2024-01-19,,Valérie Bacot violence conjugale,916,2026-05-28T14:22:09.423597
https://www.ladepeche.fr/2021/06/23/proces-de-valerie-bacot-ses-enfants-prennent-sa-defense-et-accusent-la-gendarmerie-9625696.php,Procès de Valérie Bacot : ses enfants prennent sa défense et accusent la gendarmerie,La Rédaction avec AFP,2021-06-23,,Valérie Bacot violence conjugale,735,2026-05-28T14:22:17.398454
https://france3-regions.franceinfo.fr/bourgogne-franche-comte/cote-d-or/dijon/violences-conjugales-qui-se-tourner-1557366.html,Violences conjugales : vers qui se tourner ?,Maryline Barate,2018-10-12,,Valérie Bacot violence conjugale,202,2026-05-28T14:22:25.632795
https://www.femmeactuelle.fr/actu/news-actu/valerie-bacot-amoureuse-de-son-bourreau-la-reponse-sans-equivoque-de-sa-mere-2115261,"Valérie Bacot ""amoureuse"" de son bourreau ? La réponse sans équivoque de sa mère",Clément Machetto,2021-06-24,,Valérie Bacot violence conjugale,405,2026-05-28T14:22:27.958462
https://www.marianne.net/culture/spectacle-vivant/violences-conjugales-au-theatre-sylvie-testud-bouleversante-dans-tout-le-monde-savait,"Violences conjugales : au théâtre, Sylvie Testud bouleversante dans ""Tout le monde savait""",Tristane Banon,2022-10-21,,Valérie Bacot violence conjugale,456,2026-05-28T14:22:32.460148
https://www.huffingtonpost.fr/international/article/les-violences-conjugales-ont-touche-plus-d-un-quart-des-femmes_192837.html,Plus d'un quart des femmes dans le monde ont subi des violences conjugales,Margaret Oheneba,2022-02-17,,Valérie Bacot violence conjugale,400,2026-05-28T14:22:35.018420
https://www.huffingtonpost.fr/life/article/violences-conjugales-159-400-victimes-en-2020-dont-139-200-femmes_188851.html,"En 2020, 159.400 personnes ont été victimes de violences conjugales, dont 139.200 femmes",Claire Tervé avec AFP; Claire Tervé; Avec Afp,2021-11-22,,Valérie Bacot violence conjugale,436,2026-05-28T14:22:45.322682
https://www.huffingtonpost.fr/actualites/article/judith-chemla-revele-avoir-ete-victime-de-violences-conjugales_198325.html,Judith Chemla révèle avoir été victime de violences conjugales dans un témoignage fort,Benjamin Ferrari,2022-07-04,,Valérie Bacot violence conjugale,470,2026-05-28T14:22:47.793085
https://www.femmeactuelle.fr/actu/news-actu/sept-a-huit-de-lenfer-conjugal-au-meurtre-le-temoignage-de-valerie-bacot-bouleverse-les-telespectateurs-2112817,"“Sept à huit” : de l’enfer conjugal au meurtre, le témoignage de Valérie Bacot bouleverse les téléspectateurs",Mélanie Chaouch,2021-05-09,,Valérie Bacot violence conjugale,414,2026-05-28T14:22:50.066679
"https://www.marieclaire.fr/feminicide,1424315.asp","Le féminicide, un meurtre au-delà des violences conjugales",Manon Henrotte,2022-03-08,,Valérie Bacot violence conjugale,2328,2026-05-28T14:22:52.665297
https://amomama.fr/230985-affaire-valrie-bacot-accuse-davoir-tu-so.html,"Affaire Valérie Bacot, accusée d'avoir tué son mari : l'histoire de la ""nouvelle Jacqueline Sauvage""",Jacques Ronny,2020-10-01,,Valérie Bacot violence conjugale,710,2026-05-28T14:22:56.051179
https://fr.legit.ng/celebrites/1458712-affaire-daniel-polette-le-douloureux-proces-de-valerie-bacot/,"Affaire Daniel Polette, le douloureux procès de Valérie Bacot",Saraha Ramanase,2022-03-07,,Valérie Bacot violence conjugale,1153,2026-05-28T14:22:59.583428
https://actu.fr/hauts-de-france/longpre-les-corps-saints_80488/double-feminicide-a-longpre-les-corps-saints-serge-bacot-condamne-a-30-ans-de-reclusion-criminelle_62793981.html,Double féminicide à Longpré-les-Corps-Saints : Serge Bacot condamné à 30 ans de réclusion criminelle,Olivier Bacquet,2025-06-19,,Bacot féminicide,509,2026-05-28T14:23:03.158927
https://france3-regions.franceinfo.fr/hauts-de-france/somme/serge-bacot-reconnu-coupable-des-meurtres-de-ses-deux-compagnes-et-condamne-a-30-ans-de-prison-les-jures-n-ont-pas-ete-dupes-3173199.html,"Serge Bacot reconnu coupable des meurtres de ses deux compagnes et condamné à 30 ans de prison : ""les jurés n'ont pas été dupes""",Claire-Marine Selles,2025-06-19,,Bacot féminicide,1770,2026-05-28T14:23:07.238472
https://www.radio6.fr/article-73194-somme-30-ans-de-prison-pour-serge-bacot-reconnu-coupable-d-un-double-feminicide.html,Somme : 30 ans de prison pour Serge Bacot reconnu coupable d'un double féminicide,,2026-01-01,,Bacot féminicide,105,2026-05-28T14:23:16.400205
https://www.tf1info.fr/justice-faits-divers/video-replay-tf1-sept-a-huit-laurena-domart-33-ans-battue-a-mort-par-son-compagnon-un-feminicide-qui-en-cache-un-autre-2202544.html,"Laurena, 33 ans, battue à mort par son compagnon : un féminicide qui en cache un autre ? | TF1 Info",La rédaction de TF,2021-11-24,,Bacot féminicide,363,2026-05-28T14:23:19.100031
https://www.telerama.fr/debats-reportages/feminicide-non-intime-les-femmes-sont-elles-toujours-tuees-parce-que-femmes-7014225.php,“Féminicide non intime” : les femmes sont-elles toujours tuées parce que femmes ?,Juliette Bénabent,2023-02-08,,Bacot féminicide,1007,2026-05-28T14:23:27.781309
https://www.europe1.fr/societe/proces-de-valerie-bacot-il-faut-que-notre-societe-soit-plus-protectrice-avec-les-victimes-4054198,"Procès de Valérie Bacot : ""Il faut que notre société soit plus protectrice avec les victimes""",Antoine Terrel,2021-06-26,,Bacot féminicide,387,2026-05-28T14:23:39.794582
https://www.lenouveaudetective.com/enquetes/meurtres-de-maryline-deschatres-et-laurena-domart-serge-bacot-renvoye-aux-assises,Meurtres de Maryline Deschatres et Laurena Domart : Serge Bacot renvoyé aux assises,Pauline Robert,2025-03-10,,Bacot féminicide,306,2026-05-28T14:23:45.334190
https://actu.fr/hauts-de-france/longpre-les-corps-saints_80488/soupconne-d-avoir-tue-ses-deux-compagnes-il-est-revenu-dans-sa-maison-a-longpre-les-corps-saints_60451077.html,"Soupçonné d'avoir tué ses deux compagnes, il est revenu dans sa maison à Longpré-les-Corps-Saints",Olivier Bacquet,2023-12-13,,Bacot féminicide,494,2026-05-28T14:23:48.739621
https://actu.fr/hauts-de-france/longpre-les-corps-saints_80488/soupconne-davoir-tue-ses-deux-dernieres-compagnes-a-longpre-les-corps-saints-lhomme-sera-juge-aux-assises_62338385.html,"Soupçonné d'avoir tué ses deux dernières compagnes à Longpré-les-Corps-Saints, l'homme sera jugé aux Assises",Olivier Bacquet,2025-03-06,,Bacot féminicide,411,2026-05-28T14:23:56.618717
https://actu.orange.fr/videos/france/qui-est-veronique-larde-l-eternelle-innocente-qui-devait-etre-jugee-pour-le-meurtre-de-son-mari-CNT000002ceZZK.html,"Qui est Véronique Lardé, ""l'éternelle innocente"", qui devait être jugée pour le meurtre de son mari? : Actualités - Orange",,2024-02-11,,Bacot féminicide,159,2026-05-28T14:24:13.618430
https://www.femmeactuelle.fr/actu/news-actu/exclu-feminicides-bouleversee-la-mere-dune-victime-fond-en-larmes-devant-les-cameras-de-zone-interdite-2086790,"Exclu - Féminicides : bouleversée, la mère d’une victime fond en larmes devant les caméras de “Zone Interdite”",Hélène Lisle,2019-11-22,,Bacot féminicide,488,2026-05-28T14:24:15.905867
https://www.lejsl.com/faits-divers-justice/2021/07/26/injures-contre-la-mere-de-valerie-bacot-ils-se-defend-ent,Jura / La Clayette. Injures contre la mère de Valérie Bacot : ils se défendent,Jean-François BUTET,2021-07-26,,Bacot féminicide,142,2026-05-28T14:24:20.245517
https://fr.news.yahoo.com/sept-a-huit-le-portrait-dune-femme-torturee-par-son-mari-qui-risque-la-perpetuite-glace-le-sang-des-internautes-194242938.html,"Sept à Huit - ""L’histoire la plus dramatique jamais entendue"" : Le portrait d'une femme, torturée par son mari, qui risque la prison à perpétuité après son meurtre, glace le sang des internautes",Solène Sab,2021-05-09,,Bacot féminicide,1214,2026-05-28T14:24:24.330379
https://actu.fr/hauts-de-france/long_80486/feu-de-la-saint-jean-a-long-un-spectacle-flamboyant-entre-tradition-et-ferveur-populaire_62794757.html,Feu de la Saint-Jean à Long : un spectacle flamboyant entre tradition et ferveur populaire,Olivier Bacquet,2025-06-22,,Bacot féminicide,387,2026-05-28T14:24:32.141297
https://www.konbini.com/news/video-six-questions-a-nathalie-tomasini-avocate-de-valerie-bacot/,"Vidéo : six questions à Nathalie Tomasini, avocate de Valérie Bacot",Astrid Van Laer,2021-07-06,,Bacot légitime défense,105,2026-05-28T14:24:36.010754
https://osezlefeminisme.fr/la-justice-refuse-aux-femmes-victimes-de-violences-le-droit-a-la-legitime-defense/,La Justice refuse aux femmes victimes de violences le droit à la légitime défense !,,2021-05-12,,Bacot légitime défense,639,2026-05-28T14:24:44.776165
https://actu.orange.fr/videos/france/je-sais-que-je-merite-une-peine-accusee-d-avoir-tue-son-mari-qui-la-frappait-violait-et-forcait-a-se-prostituer-elle-temoigne-CNT000001BWvcn.html,"""Je sais que je mérite une peine"": accusée d'avoir tué son mari qui la frappait, violait et forçait à se prostituer, elle témoigne : Actualités - Orange",,2021-06-18,,Bacot acquittement,188,2026-05-28T14:24:52.943373
https://actu.orange.fr/videos/societe/story-3-proces-de-valerie-bacot-l-heure-du-verdict-25-06-CNT000001C80O2.html,"Story 3 : Procès de Valérie Bacot, l'heure du verdict - 25/06 : Actualités - Orange",,2021-06-25,,Bacot acquittement,239,2026-05-28T14:25:02.481447
https://www.lejsl.com/faits-divers-justice/2021/06/25/valerie-bacot-condamnee-valerie-bacot-liberee,Justice. Valérie Bacot : condamnée pour assassinat mais libre,Richard MONTAVON,2021-06-25,,Bacot acquittement,209,2026-05-28T14:25:06.797990
https://www.franceinfo.fr/faits-divers/justice-proces/proces-de-valerie-bacot/valerie-bacot-condamnee-par-la-justice-mais-libre_4679055.html,"Valérie Bacot, condamnée par la justice, mais libre",Franceinfo,2021-06-26,,Bacot acquittement,567,2026-05-28T14:25:09.466376
https://www.nouvelobs.com/justice/20210621.OBS45529/valerie-bacot-jugee-pour-avoir-assassine-son-mari-bourreau-histoire-d-un-soutien-populaire-inedit.html,Valérie Bacot jugée pour avoir assassiné son mari bourreau : histoire d’un soutien populaire inédit,Cécile Deffontaines,2021-06-21,,Bacot acquittement,266,2026-05-28T14:25:13.425555
https://www.ledauphine.com/faits-divers-justice/2021/06/25/valerie-bacot-s-effondre-au-sol-a-l-annonce-des-requisitions-de-l-avocat-general,"Justice. Valérie Bacot condamnée à quatre ans de prison, mais libre",La rédaction,2021-06-25,,Bacot acquittement,2247,2026-05-28T14:25:18.317632
https://www.humanite.fr/societe/valerie-bacot/proces-de-valerie-bacot-accusee-davoir-tue-son-mari-pour-mettre-fin-a-24-annees-de-tortures-711565,Procès de Valérie Bacot : accusée d'avoir tué son mari pour mettre fin à 24 années de tortures - L'Humanité,Kareen Janselme,2021-06-21,,Bacot acquittement,219,2026-05-28T14:25:22.354447
https://actu.orange.fr/videos/societe/story-6-valerie-bacot-raconte-son-calvaire-24-06-CNT000001C6tvJ.html,Story 6 : Valérie Bacot raconte son calvaire - 24/06 : Actualités - Orange,,2021-06-24,,Bacot acquittement,169,2026-05-28T14:25:27.033984
https://actu.orange.fr/videos/societe/story-7-proces-valerie-bacot-les-jures-deliberent-25-06-CNT000001C8430.html,"Story 7 : Procès Valérie Bacot, les jurés délibèrent - 25/06 : Actualités - Orange",,2021-06-25,,Bacot acquittement,228,2026-05-28T14:25:30.514539
https://www.tf1info.fr/justice-faits-divers/sylvie-leclerc-condamnee-a-neuf-ans-de-prison-pour-le-meurtre-de-son-compagnon-1506772.html,Sylvie Leclerc condamnée à neuf ans de prison pour le meurtre de son compagnon | TF1 Info,Anaïs Condomines,2016-03-24,,Bacot acquittement,692,2026-05-28T14:25:33.374800
https://coupsdoeil.fr/2022/10/sylvie-testud-sous-emprise-dun-bourreau-a-loeuvre/,Sylvie Testud sous l'emprise d’un bourreau à l’Œuvre | Coups d'Œil,Olivier Frégaville-Gratian d'Amore,2022-10-16,,Bacot livre témoignage,416,2026-05-28T14:25:43.335536
https://www.gala.fr/l_actu/news_de_stars/interview-janine-bonaggiunta-lavocate-de-valerie-bacot-elle-serait-morte-si-elle-navait-pas-tue_480547,"INTERVIEW - Janine Bonaggiunta, l'avocate de Valérie Bacot : ""Elle serait morte si elle n'avait pas tué""",Sarah Polak,2021-11-12,,Bacot livre témoignage,1681,2026-05-28T14:25:47.503684
https://www.bienpublic.com/faits-divers-justice/2021/12/01/saone-et-loire-valerie-bacot-jugee-pour-diffamation-contre-sa-mere-et-son-frere-a-ete-relaxee,"Bourgogne. Saône-et-Loire : Valérie Bacot, jugée pour diffamation contre sa mère et son frère, a été relaxée",Rédaction BP,2021-12-01,,Bacot livre témoignage,197,2026-05-28T14:25:52.029339
https://www.lejsl.com/culture-loisirs/2021/04/12/le-livre-de-valerie-bacot-sortira-le-12-mai,Affaires criminelles. Le livre de Valérie Bacot sortira le 12 mai,J G,2021-04-12,,Bacot livre témoignage,135,2026-05-28T14:25:59.517955
https://www.gala.fr/l_actu/news_de_stars/exclu-gala-affaire-valerie-bacot-la-mere-complice-afin-de-garder-son-homme_480200,"EXCLU - Affaire Valérie Bacot : la mère ""complice"" afin ""de garder son homme""",Sarah Polak,2021-11-13,,Bacot livre témoignage,475,2026-05-28T14:26:02.330914
https://www.lejsl.com/faits-divers-justice/2021/10/25/affaire-bacot-mere-et-fille-s-affrontent-par-avocats-interposes,Mâcon. Affaire Bacot : mère et fille s’affrontent par avocats interposés,Damien VALETTE,2021-10-25,,Bacot livre témoignage,179,2026-05-28T14:26:06.288846
https://fr.news.yahoo.com/sylvie-testud-monde-savait-qu-104532341.html,"Sylvie Testud : ""Tout le monde savait qu’elle était violée, mise enceinte et prostituée de force par son beau-père""",,2022-11-03,,Bacot livre témoignage,175,2026-05-28T14:26:10.230036
https://www.lejsl.com/faits-divers-justice/2021/12/01/jugee-pour-diffamation-contre-sa-mere-et-son-frere-valerie-bacot-a-ete-relaxee,"Justice. Jugée pour diffamation contre sa mère et son frère, Valérie Bacot a été relaxée",D V,2021-12-01,,Bacot livre témoignage,224,2026-05-28T14:26:17.659748
"https://www.magicmaman.com/le-temoignage-choc-de-valerie-baco-maman-tyrannisee-par-son-mari-pendant-24-ans,3677537.asp","Le témoignage choc de Valérie Bacot, maman tyrannisée par son mari pendant 24 ans",Nina Parage,2021-05-10,,Bacot livre témoignage,713,2026-05-28T14:26:22.747992
https://www.rfi.fr/fr/podcasts/revue-de-presse-fran%C3%A7aise/20210516-%C3%A0-la-une-de-la-violence-beaucoup-de-violence,"Revue de presse des hebdomadaires français - À la Une: de la violence, beaucoup de violence",Sébastien Duhamel,2021-05-16,,Bacot livre témoignage,985,2026-05-28T14:26:26.242920
https://www.ledauphine.com/faits-divers-justice/2020/09/29/battue-violee-prostituee-le-temoignage-inedit-de-valerie-bacot-accusee-d-avoir-tue-son-mari,"Télévision. Battue, violée, prostituée... Le témoignage de Valérie Bacot accusée d'avoir tué son mari",Le Dauphiné Libéré,2020-09-29,,Bacot livre témoignage,383,2026-05-28T14:26:30.227937
https://www.lejsl.com/faits-divers-justice/2021/11/05/a-digoin-face-au-public-une-valerie-bacot-enfin-liberee,"Digoin. Face au public, une Valérie Bacot enfin libérée",Benoit MONTAGGIONI,2021-11-05,,Bacot livre témoignage,145,2026-05-28T14:26:38.864215
https://amomama.fr/256269-valrie-bacot-a-tu-son-mari-les-tlspectat.html,"Valérie Bacot a tué son mari : les téléspectateurs de ""Sept à huit"" compatissent",Eteme Severine Celestine,2021-05-10,,Bacot livre témoignage,415,2026-05-28T14:26:46.532556
https://amomama.fr/257240-les-propos-de-valrie-bacot-victime-de-vi.html,"Les propos de Valérie Bacot, victime de violences physiques : ""Tout le monde se doutait""",Eteme Severine Celestine,2021-05-26,,Bacot livre témoignage,417,2026-05-28T14:26:49.184580
https://rmc.bfmtv.com/actualites/police-justice/une-pourriture-il-nous-terrorisait-au-proces-valerie-bacot-la-famille-de-daniel-polette-temoigne_AV-202106240571.html,"""Une pourriture. Il nous terrorisait"": au procès Valérie Bacot, la famille de Daniel Polette témoigne",Gwenaël Windrestin,2021-06-24,,Bacot Daniel Polette,348,2026-05-28T14:26:52.540046
https://www.lexpress.fr/societe/violee-battue-prostituee-valerie-bacot-jugee-pour-avoir-tue-son-mari-bourreau_2153304.html,"Violée, battue, prostituée: Valérie Bacot jugée pour avoir tué son mari bourreau",Par AFP Publié le; Mis À Jour À,2021-06-21,,Bacot Daniel Polette,393,2026-05-28T14:26:55.984579
https://www.lanouvellerepublique.fr/a-la-une/valerie-bacot-raconte-son-enfer,Valérie Bacot raconte son « enfer »,Rédaction,2021-06-22,,Bacot Daniel Polette,651,2026-05-28T14:27:00.999062
https://france3-regions.franceinfo.fr/bourgogne-franche-comte/recit-femme-battue-violee-prostituee-valerie-bacot-tue-son-mari-23-victime-qui-ne-manque-personne-1854240.html,"RÉCIT. Femme battue, violée, prostituée, Valérie Bacot a tué son mari (2/3). Le mari, victime qui ne manque à personne",Gabriel Talon,2020-10-02,,Bacot Daniel Polette,1461,2026-05-28T14:27:03.627024
